,station_number,lat,long,station_name,country,year,tmean,tmax,tmin_x,tmin_y,tmin,rainfall
16232,18012,-32.13,133.71,CEDUNA AMO,Australia,2011,17.5,23.8,11.3,11.3,11.3,
16233,18012,-32.13,133.71,CEDUNA AMO,Australia,2012,17.3,24.1,10.5,10.5,10.5,
16292,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1968,13.4,17.4,9.5,9.5,9.5,
16293,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1969,13.4,17,9.9,9.9,9.9,
16294,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1970,13.3,17.1,9.4,9.4,9.4,
16295,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1971,13.6,17.3,9.9,9.9,9.9,
16296,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1972,13.8,17.6,10,10,10,
16297,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1973,13.8,17.7,9.9,9.9,9.9,
16298,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1974,13.8,17.5,10.1,10.1,10.1,
16299,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1975,13.8,17.5,10.1,10.1,10.1,
16300,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1976,13.4,17,9.8,9.8,9.8,
16301,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1977,13.4,17.2,9.6,9.6,9.6,
16302,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1978,13.3,17,9.5,9.5,9.5,
16303,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1979,13.6,17.5,9.8,9.8,9.8,
16304,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1980,14,17.9,10.2,10.2,10.2,
16305,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1981,14,17.8,10.2,10.2,10.2,
16306,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1982,13.9,17.9,9.8,9.8,9.8,
16307,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1983,13.3,17.5,9.1,9.1,9.1,
16308,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1984,13.1,17.3,9,9,9,
16309,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1985,13.4,17.5,9.3,9.3,9.3,
16310,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1986,13.1,17.1,9.1,9.1,9.1,
16311,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1987,13.2,17.5,8.9,8.9,8.9,
16312,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1988,14,18.1,9.8,9.8,9.8,
16313,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1989,13.6,17.5,9.6,9.6,9.6,
16314,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1990,13.9,17.9,9.9,9.9,9.9,
16315,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1991,13.3,17.2,9.3,9.3,9.3,
16316,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1992,13.1,16.9,9.4,9.4,9.4,
16317,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1993,13.6,17.8,9.4,9.4,9.4,
16318,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1994,13.1,17.3,9,9,9,
16319,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1995,12.8,16.6,9,9,9,
16320,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1996,12.7,16.7,8.6,8.6,8.6,
16321,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1997,13.3,17.5,9,9,9,
16322,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1998,13,17.2,8.8,8.8,8.8,
16323,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,1999,13.8,17.9,9.6,9.6,9.6,
16324,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2000,13.9,18.1,9.6,9.6,9.6,
16325,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2001,13.7,17.7,9.6,9.6,9.6,
16326,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2002,13.3,17.7,8.9,8.9,8.9,
16327,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2003,13.2,17.3,9.1,9.1,9.1,
16328,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2004,13.2,17.2,9.2,9.2,9.2,
16329,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2005,13.8,18.2,9.3,9.3,9.3,
16330,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2006,13,17.6,8.3,8.3,8.3,
16331,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2007,14,18.3,9.8,9.8,9.8,
16332,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2008,13.2,17.4,9,9,9,
16333,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2009,13.6,18.1,9.2,9.2,9.2,
16334,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2010,13.4,17.5,9.3,9.3,9.3,
16335,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2011,13.8,17.7,9.9,9.9,9.9,
16336,90171,-38.32,141.47,CASHMORE AIRPORT,Australia,2012,13.9,18.4,9.5,9.5,9.5,
16395,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1968,14.1,20.5,7.6,7.6,7.6,
16396,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1969,13.4,19.6,7.1,7.1,7.1,
16397,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1970,13.4,19.4,7.3,7.3,7.3,
16398,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1971,13.6,19.7,7.5,7.5,7.5,
16399,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1972,14,20.6,7.4,7.4,7.4,
16400,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1973,14.2,20.3,8.1,8.1,8.1,
16401,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1974,14,19.6,8.4,8.4,8.4,
16402,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1975,14.1,19.9,8.4,8.4,8.4,
16403,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1976,13.7,19.6,7.8,7.8,7.8,
16404,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1977,13.9,20.2,7.6,7.6,7.6,
16405,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1978,13.8,19.7,7.9,7.9,7.9,
16406,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1979,14.1,20.3,7.9,7.9,7.9,
16407,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1980,14.2,20.6,7.8,7.8,7.8,
16408,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1981,14.1,20.1,8.2,8.2,8.2,
16409,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1982,14.1,20.8,7.4,7.4,7.4,
16410,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1983,14,20.3,7.7,7.7,7.7,
16411,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1984,13.7,19.4,8,8,8,
16412,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1985,13.8,19.5,8,8,8,
16413,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1986,13.5,19.6,7.3,7.3,7.3,
16414,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1987,13.9,20,7.8,7.8,7.8,
16415,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1988,14.9,20.8,9,9,9,
16416,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1989,14.1,20,8.3,8.3,8.3,
16417,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1990,14.4,20.3,8.5,8.5,8.5,
16418,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1991,14.4,20.3,8.6,8.6,8.6,
16419,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1992,13.8,19.2,8.4,8.4,8.4,
16420,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1993,14.2,20.2,8.2,8.2,8.2,
16421,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1994,13.8,19.8,7.7,7.7,7.7,
16422,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1995,13.5,19.1,7.9,7.9,7.9,
16423,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1996,13.4,19.1,7.7,7.7,7.7,
16424,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1997,14.5,20.8,8.2,8.2,8.2,
16425,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1998,14.5,20.3,8.7,8.7,8.7,
16426,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,1999,14.8,20.9,8.6,8.6,8.6,
16427,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2000,14.8,20.8,8.7,8.7,8.7,
16428,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2001,14.4,20.2,8.6,8.6,8.6,
16429,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2002,14.1,20.4,7.9,7.9,7.9,
16430,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2003,14.1,20.4,7.8,7.8,7.8,
16431,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2004,14.1,20,8.3,8.3,8.3,
16432,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2005,14.8,21,8.5,8.5,8.5,
16433,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2006,14.1,20.2,8,8,8,
16434,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2007,14.9,20.5,9.2,9.2,9.2,
16435,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2008,14.3,20.4,8.2,8.2,8.2,
16436,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2009,14.9,21.3,8.5,8.5,8.5,
16437,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2010,14.7,20.5,8.9,8.9,8.9,
16438,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2011,14.3,20.1,8.5,8.5,8.5,
16439,85279,-37.88,147.57,BAIRNSDALE AIRPORT,Australia,2012,14.5,20.6,8.4,8.4,8.4,
16498,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1968,24.5,31.5,17.5,17.5,17.5,
16499,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1969,24.8,32,17.6,17.6,17.6,
16500,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1970,24,31.7,16.4,16.4,16.4,
16501,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1971,24.2,31.1,17.3,17.3,17.3,
16502,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1972,24.9,32.2,17.6,17.6,17.6,
16503,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1973,25.1,31.6,18.6,18.6,18.6,
16504,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1974,23.3,30.1,16.4,16.4,16.4,
16505,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1975,24.2,31.1,17.2,17.2,17.2,
16506,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1976,23.3,30.6,16,16,16,
16507,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1977,24,31.4,16.6,16.6,16.6,
16508,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1978,23.9,31,16.7,16.7,16.7,
16509,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1979,24.9,32,17.7,17.7,17.7,
16510,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1980,25.4,32.5,18.3,18.3,18.3,
16511,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1981,24.3,31.3,17.4,17.4,17.4,
16512,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1982,24.5,31.7,17.4,17.4,17.4,
16513,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1983,24.9,31.6,18.1,18.1,18.1,
16514,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1984,23.8,30.6,16.9,16.9,16.9,
16515,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1985,24.3,31.6,17,17,17,
16516,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1986,24.9,32,17.7,17.7,17.7,
16517,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1987,24.6,31.5,17.8,17.8,17.8,
16518,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1988,25.5,32.3,18.7,18.7,18.7,
16519,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1989,24,30.7,17.4,17.4,17.4,
16520,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1990,25,31.8,18.2,18.2,18.2,
16521,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1991,24.8,32.3,17.2,17.2,17.2,
16522,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1992,24.2,31.4,17,17,17,
16523,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1993,25.2,32,18.4,18.4,18.4,
16524,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1994,24.4,31.7,17,17,17,
16525,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1995,24.5,31.4,17.6,17.6,17.6,
16526,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1996,25.2,32.2,18.1,18.1,18.1,
16527,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1997,24.4,31.1,17.6,17.6,17.6,
16528,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1998,25.4,31.9,18.9,18.9,18.9,
16529,38003,-22.91,139.9,BOULIA AIRPORT,Australia,1999,25,31.5,18.4,18.4,18.4,
16530,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2000,24.2,30.8,17.6,17.6,17.6,
16531,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2001,24.5,32.1,16.9,16.9,16.9,
16532,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2002,25.9,33.9,17.8,17.8,17.8,
16533,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2003,99999.9,32.8,99999.9,99999.9,99999.9,
16534,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2004,99999.9,99999.9,18.1,18.1,18.1,
16535,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2005,99999.9,99999.9,19.1,19.1,19.1,
16536,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2006,25.8,32.9,18.7,18.7,18.7,
16537,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2007,25.3,32.4,18.1,18.1,18.1,
16538,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2008,25.5,32.8,18.3,18.3,18.3,
16539,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2009,99999.9,32.1,99999.9,99999.9,99999.9,
16540,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2010,99999.9,30.7,99999.9,99999.9,99999.9,
16541,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2011,24.3,31.5,17,17,17,
16542,38003,-22.91,139.9,BOULIA AIRPORT,Australia,2012,24.9,32.4,17.4,17.4,17.4,
16601,10073,-31.62,117.72,KELLERBERRIN,Australia,1968,16,23.2,8.9,8.9,8.9,
16602,10073,-31.62,117.72,KELLERBERRIN,Australia,1969,17.4,25.2,9.6,9.6,9.6,
16603,10073,-31.62,117.72,KELLERBERRIN,Australia,1970,17.5,25,9.9,9.9,9.9,
16604,10073,-31.62,117.72,KELLERBERRIN,Australia,1971,16.5,23.7,9.3,9.3,9.3,
16605,10073,-31.62,117.72,KELLERBERRIN,Australia,1972,18.2,25.8,10.6,10.6,10.6,
16606,10073,-31.62,117.72,KELLERBERRIN,Australia,1973,17.2,24.1,10.3,10.3,10.3,
16607,10073,-31.62,117.72,KELLERBERRIN,Australia,1974,17.4,24.5,10.3,10.3,10.3,
16608,10073,-31.62,117.72,KELLERBERRIN,Australia,1975,17.3,24.6,10,10,10,
16609,10073,-31.62,117.72,KELLERBERRIN,Australia,1976,18,25.5,10.4,10.4,10.4,
16610,10073,-31.62,117.72,KELLERBERRIN,Australia,1977,18.2,25.8,10.6,10.6,10.6,
16611,10073,-31.62,117.72,KELLERBERRIN,Australia,1978,18,25,10.9,10.9,10.9,
16612,10073,-31.62,117.72,KELLERBERRIN,Australia,1979,17.5,25,10.1,10.1,10.1,
16613,10073,-31.62,117.72,KELLERBERRIN,Australia,1980,17.5,25.1,9.8,9.8,9.8,
16614,10073,-31.62,117.72,KELLERBERRIN,Australia,1981,17.3,24.6,9.9,9.9,9.9,
16615,10073,-31.62,117.72,KELLERBERRIN,Australia,1982,17.8,25.3,10.3,10.3,10.3,
16616,10073,-31.62,117.72,KELLERBERRIN,Australia,1983,18.1,25.3,11,11,11,
16617,10073,-31.62,117.72,KELLERBERRIN,Australia,1984,17,24.1,9.9,9.9,9.9,
16618,10073,-31.62,117.72,KELLERBERRIN,Australia,1985,18,25.4,10.6,10.6,10.6,
16619,10073,-31.62,117.72,KELLERBERRIN,Australia,1986,17,23.8,10.2,10.2,10.2,
16620,10073,-31.62,117.72,KELLERBERRIN,Australia,1987,17.8,25.3,10.2,10.2,10.2,
16621,10073,-31.62,117.72,KELLERBERRIN,Australia,1988,18.1,25.3,11,11,11,
16622,10073,-31.62,117.72,KELLERBERRIN,Australia,1989,17.8,25,10.5,10.5,10.5,
16623,10073,-31.62,117.72,KELLERBERRIN,Australia,1990,17.3,24.5,10.1,10.1,10.1,
16624,10073,-31.62,117.72,KELLERBERRIN,Australia,1991,18.4,25.7,11.1,11.1,11.1,
16625,10073,-31.62,117.72,KELLERBERRIN,Australia,1992,17.6,24.3,11,11,11,
16626,10073,-31.62,117.72,KELLERBERRIN,Australia,1993,17.5,24.8,10.2,10.2,10.2,
16627,10073,-31.62,117.72,KELLERBERRIN,Australia,1994,18.5,26.5,10.5,10.5,10.5,
16628,10073,-31.62,117.72,KELLERBERRIN,Australia,1995,17.6,25.1,10.1,10.1,10.1,
16629,10073,-31.62,117.72,KELLERBERRIN,Australia,1996,18,25.8,10.2,10.2,10.2,
16630,10073,-31.62,117.72,KELLERBERRIN,Australia,1997,18.1,25.7,10.5,10.5,10.5,
16631,10073,-31.62,117.72,KELLERBERRIN,Australia,1998,18,25.7,10.4,10.4,10.4,
16632,10073,-31.62,117.72,KELLERBERRIN,Australia,1999,18,25.4,10.6,10.6,10.6,
16633,10073,-31.62,117.72,KELLERBERRIN,Australia,2000,17.5,25.4,9.6,9.6,9.6,
16634,10073,-31.62,117.72,KELLERBERRIN,Australia,2001,17.1,24.9,9.4,9.4,9.4,
16635,10073,-31.62,117.72,KELLERBERRIN,Australia,2002,17.9,26.2,9.6,9.6,9.6,
16636,10073,-31.62,117.72,KELLERBERRIN,Australia,2003,99999.9,99999.9,99999.9,99999.9,99999.9,
16637,10073,-31.62,117.72,KELLERBERRIN,Australia,2004,99999.9,99999.9,99999.9,99999.9,99999.9,
16638,10073,-31.62,117.72,KELLERBERRIN,Australia,2005,99999.9,99999.9,99999.9,99999.9,99999.9,
16639,10073,-31.62,117.72,KELLERBERRIN,Australia,2006,99999.9,99999.9,99999.9,99999.9,99999.9,
16640,10073,-31.62,117.72,KELLERBERRIN,Australia,2007,99999.9,99999.9,99999.9,99999.9,99999.9,
16641,10073,-31.62,117.72,KELLERBERRIN,Australia,2008,17.8,25.6,9.9,9.9,9.9,
16642,10073,-31.62,117.72,KELLERBERRIN,Australia,2009,99999.9,99999.9,99999.9,99999.9,99999.9,
16643,10073,-31.62,117.72,KELLERBERRIN,Australia,2010,99999.9,99999.9,99999.9,99999.9,99999.9,
16644,10073,-31.62,117.72,KELLERBERRIN,Australia,2011,99999.9,99999.9,99999.9,99999.9,99999.9,
16645,10073,-31.62,117.72,KELLERBERRIN,Australia,2012,99999.9,99999.9,99999.9,99999.9,99999.9,
16701,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1968,23.3,30.1,16.4,16.4,16.4,365.9
16702,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1969,24,31,17,17,17,388.3
16703,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1970,23.3,30.8,15.9,15.9,15.9,315.7
16704,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1971,23.2,30.2,16.1,16.1,16.1,517.7
16705,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1972,23.3,30.6,15.9,15.9,15.9,313.5
16706,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1973,24.2,30.7,17.6,17.6,17.6,822.8
16707,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1974,22.4,29.4,15.4,15.4,15.4,825.4
16708,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1975,23.3,30.2,16.4,16.4,16.4,572.1
16709,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1976,22.5,29.9,15.1,15.1,15.1,439.6
16710,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1977,23.4,30.8,16,16,16,755.3
16711,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1978,22.5,29.3,15.6,15.6,15.6,760.4
16712,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1979,23.8,31,16.5,16.5,16.5,304
16713,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1980,23.9,31.2,16.6,16.6,16.6,693.3
16714,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1981,23.5,30.4,16.6,16.6,16.6,725
16715,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1982,23.8,31.2,16.3,16.3,16.3,239.7
16716,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1983,23.9,30.3,17.5,17.5,17.5,684.6
16717,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1984,23.1,30.1,16.1,16.1,16.1,568.3
16718,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1985,23.3,30,16.6,16.6,16.6,403.4
16719,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1986,24.3,31.1,17.4,17.4,17.4,215.2
16720,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1987,24,30.4,17.6,17.6,17.6,409.9
16721,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1988,24.5,30.9,18,18,18,244.6
16722,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1989,23.2,29.6,16.7,16.7,16.7,469.2
16723,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1990,23.2,29.6,16.8,16.8,16.8,689.8
16724,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1991,23.8,31,16.5,16.5,16.5,350
16725,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1992,23.7,30.7,16.6,16.6,16.6,452.2
16726,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1993,24.3,30.8,17.9,17.9,17.9,334.7
16727,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1994,23.7,30.6,16.8,16.8,16.8,235.8
16728,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1995,24.4,31,17.8,17.8,17.8,290.8
16729,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1996,24,30.6,17.5,17.5,17.5,512.9
16730,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1997,23.6,30.1,17.1,17.1,17.1,687.2
16731,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1998,24.3,30.5,18,18,18,749.9
16732,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,1999,23.6,30,17.2,17.2,17.2,530.7
16733,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2000,23,29.1,16.9,16.9,16.9,850.6
16734,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2001,23.4,30.2,16.5,16.5,16.5,533.2
16735,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2002,24.3,31.6,17,17,17,175.7
16736,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2003,24.5,31.1,17.8,17.8,17.8,334.1
16737,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2004,24,30.8,17.2,17.2,17.2,513.8
16738,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2005,24.6,31.3,17.9,17.9,17.9,397
16739,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2006,24,30.5,17.6,17.6,17.6,367.1
16740,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2007,23.7,30.1,17.3,17.3,17.3,697.2
16741,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2008,23.3,29.9,16.7,16.7,16.7,413.9
16742,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2009,24.1,30.9,17.3,17.3,17.3,511.9
16743,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2010,22.7,28.6,16.8,16.8,16.8,1333.8
16744,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2011,22.7,29.5,15.9,15.9,15.9,424.6
16745,36007,-23.55,145.29,BARCALDINE POST OFFICE,Australia,2012,23,30,16.1,16.1,16.1,623.9
16804,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1968,12.4,18.2,6.6,6.6,6.6,
16805,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1969,10.9,16.4,5.5,5.5,5.5,
16806,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1970,11.2,17.2,5.2,5.2,5.2,
16807,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1971,11.1,17.1,5.2,5.2,5.2,
16808,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1972,11.7,18.3,5.1,5.1,5.1,
16809,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1973,12.6,18.1,7,7,7,
16810,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1974,11.4,16.9,6,6,6,
16811,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1975,12,17.8,6.2,6.2,6.2,
16812,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1976,11.2,17.1,5.3,5.3,5.3,
16813,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1977,12.2,18.7,5.7,5.7,5.7,
16814,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1978,11.4,16.9,6,6,6,
16815,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1979,12.6,19,6.1,6.1,6.1,
16816,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1980,12.8,19.3,6.3,6.3,6.3,
16817,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1981,12.5,18.1,6.9,6.9,6.9,
16818,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1982,12.5,19.3,5.7,5.7,5.7,
16819,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1983,12.3,17.6,7,7,7,
16820,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1984,11.1,16.9,5.4,5.4,5.4,
16821,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1985,11.7,17.7,5.7,5.7,5.7,
16822,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1986,11.5,17.8,5.3,5.3,5.3,
16823,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1987,11.8,17.8,5.8,5.8,5.8,
16824,63231,-33.38,149.12,ORANGE AIRPORT COMPARISON,Australia,1988,12.4,18.2,6.6,6.6,6.6,
